idx,gnb_timestamp,gnb_offset,gnb_size,gnb_rssi,gnb_detection_metric,sniffer_index,match,reason,sniffer_peak_db,sniffer_peak_idx,time_shift_samples,time_shift_ms,sniffer_index_aligned,median_shift_samples,in_range_after,matched_after,shift_after_samples
2544,18-Aug-2025 20:07:46,18918708,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2545,18-Aug-2025 20:07:46,18920376,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2546,18-Aug-2025 20:07:46,18922044,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2547,18-Aug-2025 20:07:46,18923712,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2548,18-Aug-2025 20:07:46,18925380,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2549,18-Aug-2025 20:07:46,18927048,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2550,18-Aug-2025 20:07:46,18928716,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2551,18-Aug-2025 20:07:47,18930384,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2552,18-Aug-2025 20:07:47,18932052,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2553,18-Aug-2025 20:07:47,18933720,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2554,18-Aug-2025 20:07:47,18935388,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2555,18-Aug-2025 20:07:47,18937056,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2556,18-Aug-2025 20:07:47,18938724,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2557,18-Aug-2025 20:07:47,18940392,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2558,18-Aug-2025 20:07:47,18942060,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2559,18-Aug-2025 20:07:47,18943728,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2560,18-Aug-2025 20:07:47,18945396,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2561,18-Aug-2025 20:07:47,18947064,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2562,18-Aug-2025 20:07:47,18948732,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2563,18-Aug-2025 20:07:47,18950400,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2564,18-Aug-2025 20:07:47,18952068,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2565,18-Aug-2025 20:07:47,18953736,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2566,18-Aug-2025 20:07:47,18955404,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2567,18-Aug-2025 20:07:47,18957072,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2568,18-Aug-2025 20:07:47,18958740,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2569,18-Aug-2025 20:07:47,18960408,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2570,18-Aug-2025 20:07:47,18962076,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2571,18-Aug-2025 20:07:47,18963744,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2572,18-Aug-2025 20:07:47,18965412,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2573,18-Aug-2025 20:07:47,18967080,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2574,18-Aug-2025 20:07:47,18968748,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2575,18-Aug-2025 20:07:47,18970416,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2576,18-Aug-2025 20:07:47,18972084,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2577,18-Aug-2025 20:07:47,18973752,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2578,18-Aug-2025 20:07:47,18975420,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2579,18-Aug-2025 20:07:47,18977088,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2580,18-Aug-2025 20:07:47,18978756,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2581,18-Aug-2025 20:07:47,18980424,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2582,18-Aug-2025 20:07:47,18982092,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2583,18-Aug-2025 20:07:47,18983760,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2584,18-Aug-2025 20:07:47,18985428,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2585,18-Aug-2025 20:07:47,18987096,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2586,18-Aug-2025 20:07:47,18988764,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2587,18-Aug-2025 20:07:47,18990432,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2588,18-Aug-2025 20:07:47,18992100,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2589,18-Aug-2025 20:07:47,18993768,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2590,18-Aug-2025 20:07:47,18995436,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2591,18-Aug-2025 20:07:47,18997104,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2592,18-Aug-2025 20:07:47,18998772,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2593,18-Aug-2025 20:07:47,19000440,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2594,18-Aug-2025 20:07:47,19002108,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2595,18-Aug-2025 20:07:47,19003776,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2596,18-Aug-2025 20:07:47,19005444,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2597,18-Aug-2025 20:07:47,19007112,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2598,18-Aug-2025 20:07:47,19008780,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2599,18-Aug-2025 20:07:47,19010448,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2600,18-Aug-2025 20:07:47,19012116,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2601,18-Aug-2025 20:07:47,19013784,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2602,18-Aug-2025 20:07:47,19015452,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2603,18-Aug-2025 20:07:47,19017120,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2604,18-Aug-2025 20:07:47,19018788,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2605,18-Aug-2025 20:07:47,19020456,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2606,18-Aug-2025 20:07:47,19022124,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2607,18-Aug-2025 20:07:47,19023792,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2608,18-Aug-2025 20:07:47,19025460,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2609,18-Aug-2025 20:07:47,19027128,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2610,18-Aug-2025 20:07:47,19028796,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2611,18-Aug-2025 20:07:47,19030464,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2612,18-Aug-2025 20:07:47,19032132,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2613,18-Aug-2025 20:07:47,19033800,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2614,18-Aug-2025 20:07:47,19035468,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2615,18-Aug-2025 20:07:47,19037136,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2616,18-Aug-2025 20:07:47,19038804,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2617,18-Aug-2025 20:07:47,19040472,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2618,18-Aug-2025 20:07:47,19042140,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2619,18-Aug-2025 20:07:47,19043808,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2620,18-Aug-2025 20:07:47,19045476,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2621,18-Aug-2025 20:07:47,19047144,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2622,18-Aug-2025 20:07:47,19048812,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2623,18-Aug-2025 20:07:47,19050480,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2624,18-Aug-2025 20:07:47,19052148,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2625,18-Aug-2025 20:07:47,19053816,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2626,18-Aug-2025 20:07:47,19055484,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2627,18-Aug-2025 20:07:47,19057152,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2628,18-Aug-2025 20:07:47,19058820,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2629,18-Aug-2025 20:07:47,19060488,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2630,18-Aug-2025 20:07:47,19062156,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2631,18-Aug-2025 20:07:47,19063824,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2632,18-Aug-2025 20:07:47,19065492,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2633,18-Aug-2025 20:07:47,19067160,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2634,18-Aug-2025 20:07:47,19068828,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2635,18-Aug-2025 20:07:47,19070496,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2636,18-Aug-2025 20:07:47,19072164,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2637,18-Aug-2025 20:07:47,19073832,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2638,18-Aug-2025 20:07:47,19075500,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2639,18-Aug-2025 20:07:47,19077168,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2640,18-Aug-2025 20:07:47,19078836,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2641,18-Aug-2025 20:07:47,19080504,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2642,18-Aug-2025 20:07:47,19082172,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2643,18-Aug-2025 20:07:47,19083840,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2644,18-Aug-2025 20:07:47,19085508,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2645,18-Aug-2025 20:07:47,19087176,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2646,18-Aug-2025 20:07:47,19088844,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2647,18-Aug-2025 20:07:47,19090512,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2648,18-Aug-2025 20:07:47,19092180,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2649,18-Aug-2025 20:07:47,19093848,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2650,18-Aug-2025 20:07:47,19095516,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2651,18-Aug-2025 20:07:48,19097184,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2652,18-Aug-2025 20:07:48,19098852,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2653,18-Aug-2025 20:07:48,19100520,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2654,18-Aug-2025 20:07:48,19102188,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2655,18-Aug-2025 20:07:48,19103856,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2656,18-Aug-2025 20:07:48,19105524,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2657,18-Aug-2025 20:07:48,19107192,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2658,18-Aug-2025 20:07:48,19108860,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2659,18-Aug-2025 20:07:48,19110528,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2660,18-Aug-2025 20:07:48,19112196,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2661,18-Aug-2025 20:07:48,19113864,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2662,18-Aug-2025 20:07:48,19115532,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2663,18-Aug-2025 20:07:48,19117200,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2664,18-Aug-2025 20:07:48,19118868,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2665,18-Aug-2025 20:07:48,19120536,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2666,18-Aug-2025 20:07:48,19122204,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2667,18-Aug-2025 20:07:48,19123872,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2668,18-Aug-2025 20:07:48,19125540,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2669,18-Aug-2025 20:07:48,19127208,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2670,18-Aug-2025 20:07:48,19128876,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2671,18-Aug-2025 20:07:48,19130544,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2672,18-Aug-2025 20:07:48,19132212,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2673,18-Aug-2025 20:07:48,19133880,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2674,18-Aug-2025 20:07:48,19135548,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2675,18-Aug-2025 20:07:48,19137216,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2676,18-Aug-2025 20:07:48,19138884,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2677,18-Aug-2025 20:07:48,19140552,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2678,18-Aug-2025 20:07:48,19142220,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2679,18-Aug-2025 20:07:48,19143888,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2680,18-Aug-2025 20:07:48,19145556,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2681,18-Aug-2025 20:07:48,19147224,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2682,18-Aug-2025 20:07:48,19148892,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2683,18-Aug-2025 20:07:48,19150560,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2684,18-Aug-2025 20:07:48,19152228,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2685,18-Aug-2025 20:07:48,19153896,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2686,18-Aug-2025 20:07:48,19155564,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2687,18-Aug-2025 20:07:48,19157232,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2688,18-Aug-2025 20:07:48,19158900,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2689,18-Aug-2025 20:07:48,19160568,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2690,18-Aug-2025 20:07:48,19162236,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2691,18-Aug-2025 20:07:48,19163904,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2692,18-Aug-2025 20:07:48,19165572,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2693,18-Aug-2025 20:07:48,19167240,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2694,18-Aug-2025 20:07:48,19168908,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2695,18-Aug-2025 20:07:48,19170576,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2696,18-Aug-2025 20:07:48,19172244,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2697,18-Aug-2025 20:07:48,19173912,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2698,18-Aug-2025 20:07:48,19175580,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2699,18-Aug-2025 20:07:48,19177248,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2700,18-Aug-2025 20:07:48,19178916,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2701,18-Aug-2025 20:07:48,19180584,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2702,18-Aug-2025 20:07:48,19182252,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2703,18-Aug-2025 20:07:48,19183920,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2704,18-Aug-2025 20:07:48,19185588,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2705,18-Aug-2025 20:07:48,19187256,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2706,18-Aug-2025 20:07:48,19188924,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2707,18-Aug-2025 20:07:48,19190592,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
2708,18-Aug-2025 20:07:48,19192260,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
